# BEAST v1.8.2, r6687
# Generated Mon Aug 17 12:27:56 EEST 2015 [seed=1439803657804]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
103000	-1588757.3975841575	-87.4430167907316	-1588669.9545673667	16.023022597702216	3.3115711198800644	4.566275114529069	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.06638098056193187	5.4094554832990404E-5	-1588669.9545673667	-90.63851906032552
104000	-1588750.5353895645	-82.31814023752187	-1588668.2172493269	14.812220417249618	2.4737057573861483	4.566275114529069	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.06638098056193187	5.825227286232835E-5	-1588668.2172493269	-85.94828055173855
105000	-1588761.0486993275	-98.8030177642209	-1588662.2456815634	22.156767807902376	3.408400839024753	4.566275114529069	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.06638098056193187	4.034096731459938E-5	-1588662.2456815634	-102.5298786316465
106000	-1588782.96232291	-124.14260735966423	-1588658.8197155504	37.94541475048876	5.730079535504446	4.566275114529069	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.06638098056193187	2.3333872777925864E-5	-1588658.8197155504	-127.45841976498644
107000	-1588793.5853930782	-131.62493621364737	-1588661.9604568644	44.951572696906176	7.342018516781629	4.566275114529069	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.01934210237565554	1.9079927111849048E-5	-1588661.9604568644	-134.571797663962
108000	-1588768.3926811202	-104.6281951437345	-1588663.7644859764	25.51580341731956	3.791788828701001	4.566275114529069	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.07055695480408586	3.5357358420668606E-5	-1588663.7644859764	-108.34316702358385
109000	-1588764.4881672235	-102.12019776756297	-1588662.367969456	24.324429282768723	3.3762621610003123	5.090082395184097	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.07055695480408586	3.7679252064498224E-5	-1588662.367969456	-105.83745493070217
110000	-1588758.5044633579	-89.22528159209187	-1588669.2791817659	17.37638747872023	3.032865279071838	5.090082395184097	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.06818589631549438	5.2446202249748815E-5	-1588669.2791817659	-92.52491020717669
111000	-1588740.3280147763	-77.68830067518185	-1588662.639714101	13.15475777112394	2.417323911036207	5.090082395184097	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.06818589631549438	6.8542313568264E-5	-1588662.639714101	-80.83096818073213
112000	-1588745.971543195	-79.6428996085356	-1588666.3286435865	14.407716770899153	1.5997459312206663	5.090082395184097	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.06818589631549438	6.034781910566127E-5	-1588666.3286435865	-83.77654949434542
113000	-1588716.9549406113	-52.02059299709687	-1588664.9343476142	8.105845849076056	1.3039578866295614	4.358031882162309	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.0633196263939204	1.0801842559467092E-4	-1588664.9343476142	-55.15395420975328
114000	-1588704.0571561423	-40.29540616861933	-1588663.7617499738	5.813941980363958	0.8461595148508371	4.358031882162309	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.0633196263939204	1.5279473547214986E-4	-1588663.7617499738	-42.82816843493116
115000	-1588722.4623856845	-58.71742812338996	-1588663.7449575611	8.924366791823706	1.6087626286607257	4.358031882162309	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.05615946619181702	9.601007346102926E-5	-1588663.7449575611	-61.908138011186125
116000	-1588727.3355451007	-58.499459984820994	-1588668.836085116	8.071779184972822	0.9495845866235635	4.358031882162309	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.05615946619181702	1.0627001654909502E-4	-1588668.836085116	-62.04480698986498
117000	-1588743.1859653965	-81.91195512530463	-1588661.274010271	14.965539681509412	2.3759609143165012	4.358031882162309	0.358566396688914	0.1346022641954999	0.18007271003250963	0.3267586290830764	0.05615946619181702	5.7717672479239385E-5	-1588661.274010271	-85.72072597484566
118000	-1588603.874221125	-87.94610150374174	-1588515.9281196212	17.14439235222213	2.395027571763769	4.544742225124951	0.358566396688914	0.13064586097515468	0.18402911325285484	0.3267586290830764	0.057143599889194034	5.3303281195065816E-5	-1588515.9281196212	-91.85784145217225
119000	-1588581.0051469444	-71.4865392765667	-1588509.5186076679	11.281624997458824	1.987837525107985	4.544742225124951	0.358566396688914	0.13064586097515468	0.18402911325285484	0.3267586290830764	0.057143599889194034	7.724205237358445E-5	-1588509.5186076679	-74.85979377850454
120000	-1588573.940769454	-63.17131620818396	-1588510.769453246	9.28927411983541	1.5283223929934435	4.544742225124951	0.358566396688914	0.13064586097515468	0.18402911325285484	0.3267586290830764	0.025744783530843265	9.547573164328802E-5	-1588510.769453246	-66.45736317975359
121000	-1588555.269938027	-47.8548427797562	-1588507.4150952473	6.246816317244364	1.3268691245149955	4.544742225124951	0.358566396688914	0.13064586097515468	0.18402911325285484	0.3267586290830764	0.029183293650112588	1.4226446308821504E-4	-1588507.4150952473	-50.15170499923782
122000	-1588549.6843436132	-33.918437029279865	-1588515.765906584	4.956652735053223	0.7936510223080053	4.544742225124951	0.358566396688914	0.13064586097515468	0.18402911325285484	0.3267586290830764	0.018656991202153146	1.776962517891614E-4	-1588515.765906584	-36.04006296617244
123000	-1588544.1289469476	-29.262739224271982	-1588514.8662077233	4.365455071393813	0.7588651355938281	4.544742225124951	0.358566396688914	0.13064586097515468	0.18402911325285484	0.3267586290830764	0.018656991202153146	1.9496309808928112E-4	-1588514.8662077233	-31.10151051407637
124000	-1588553.6165500262	-64.47165697090804	-1588489.1448930553	10.065972805470915	1.4286143457224938	4.544742225124951	0.3596097944622459	0.13064586097515468	0.18298571547952297	0.3267586290830764	0.018656991202153146	8.61020099172583E-5	-1588489.1448930553	-68.14384401493814
125000	-1588541.4060044258	-58.06545520514854	-1588483.3405492208	8.742424389293639	1.3534593466246743	4.544742225124951	0.3596097944622459	0.13064586097515468	0.18298571547952297	0.3267586290830764	0.030341740052666172	1.0084928928341275E-4	-1588483.3405492208	-61.356260662078824
126000	-1588551.9060533529	-49.88877086637988	-1588502.0172824864	7.524640808732806	1.2907292407785163	4.544742225124951	0.3596097944622459	0.13064586097515468	0.18298571547952297	0.3267586290830764	0.030341740052666172	1.1832494927449184E-4	-1588502.0172824864	-52.7803410035379
127000	-1588549.1916069984	-55.55492824721741	-1588493.6366787513	8.285299004950803	1.7161007687951708	4.544742225124951	0.3596097944622459	0.13064586097515468	0.18298571547952297	0.3267586290830764	0.030341740052666172	1.0450240661683226E-4	-1588493.6366787513	-58.408117779167725
128000	-1588552.0214915404	-62.33892423677928	-1588489.6825673035	9.616487093477597	1.6877613459198058	4.544742225124951	0.3596097944622459	0.13064586097515468	0.18298571547952297	0.3267586290830764	0.026838646364991187	8.84537607244893E-5	-1588489.6825673035	-65.68318958824537
129000	-1588574.3649444291	-76.95245036408541	-1588497.412494065	13.24715539078931	2.0751796773632027	4.544742225124951	0.3596097944622459	0.13064586097515468	0.18298571547952297	0.3267586290830764	0.026838646364991187	6.678920578941883E-5	-1588497.412494065	-80.67035253910505
130000	-1588600.4723460674	-104.87811778203279	-1588495.5942282854	23.420174582332297	3.552870289356401	4.544742225124951	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.03797883523165176	3.635472024103861E-5	-1588495.5942282854	-108.7651753352024
131000	-1588609.726978703	-109.47780540190439	-1588500.249173301	26.54335871726575	3.827752780990971	4.544742225124951	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.017742387602369084	3.26050551231283E-5	-1588500.249173301	-113.42116323378306
132000	-1588630.4177839863	-135.8353276815791	-1588494.5824563047	48.047616350138576	8.822389687208894	4.544742225124951	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.009209178650773153	1.7698579507485258E-5	-1588494.5824563047	-138.32434417119956
133000	-1588610.7741685358	-124.69284716090449	-1588486.081321375	37.24108345343771	5.922932962219155	4.647176403005521	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.004142516228129713	2.2599593601663932E-5	-1588486.081321375	-128.06036280158327
134000	-1588598.5790531884	-107.90544238539267	-1588490.673610803	21.958885919040206	6.397384017639872	4.647176403005521	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.004429016812758584	4.0584237004707096E-5	-1588490.673610803	-110.12141223428517
135000	-1588576.6024064114	-82.97020630152252	-1588493.63220011	14.075619427761344	3.0906048405091306	4.647176403005521	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.004429016812758584	6.083524831970647E-5	-1588493.63220011	-86.15313777696576
136000	-1588595.0728982696	-91.46538352256528	-1588503.607514747	17.74367791105232	2.933008348891351	4.647176403005521	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.006239402856396914	4.8458280741009246E-5	-1588503.607514747	-95.25035121933338
137000	-1588558.3584354906	-73.43387532802396	-1588484.9245601627	11.515851765629554	1.81863964799983	4.647176403005521	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.030504770472461442	7.526902984028859E-5	-1588484.9245601627	-77.04191532111506
138000	-1588566.1473105892	-70.27552898160226	-1588495.8717816076	10.969155150815675	1.9708218505328607	4.647176403005521	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.03199131136701271	7.928589295319297E-5	-1588495.8717816076	-73.61732230612375
139000	-1588591.0745933482	-93.25656102912521	-1588497.818032319	18.816344777078367	2.883645660173096	4.647176403005521	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.03367033136727574	4.541989435912131E-5	-1588497.818032319	-97.15339085409242
140000	-1588559.5831625874	-67.5959553765978	-1588491.9872072109	10.080256664251431	1.890324640785696	4.647176403005521	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.03367033136727574	8.760091870803504E-5	-1588491.9872072109	-70.74347514272316
141000	-1588620.5074451366	-129.60036655707444	-1588490.9070785795	44.10547220628459	6.508386791881112	4.647176403005521	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.04483899667659616	2.0410683052816564E-5	-1588490.9070785795	-132.747607573588
142000	-1588606.6151857346	-110.09638091494091	-1588496.5188048196	28.94545986647502	4.374308301638701	4.647176403005521	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.04483899667659616	3.0471710273997976E-5	-1588496.5188048196	-113.74488030154698
143000	-1588620.939127569	-128.8199160654716	-1588492.1192115035	42.86947370037915	7.112089211636546	4.917157476493478	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.04483899667659616	2.124316543855505E-5	-1588492.1192115035	-131.58270140854663
144000	-1588613.9501798798	-123.0881787025057	-1588490.8620011774	39.59122013782617	5.7795621626261635	4.917157476493478	0.3596097944622459	0.13060986855573925	0.18298571547952297	0.32679462150249183	0.021938952004983085	2.254600790866374E-5	-1588490.8620011774	-126.414109877347
145000	-1588577.8940855113	-109.04384098689904	-1588468.8502445244	28.52621734744137	3.8949801528983055	4.917157476493478	0.3638540601473814	0.12636560287060375	0.18298571547952297	0.32679462150249183	0.021938952004983085	3.2175390218874936E-5	-1588468.8502445244	-112.85327304599154
146000	-1588607.4251308674	-142.50269176893954	-1588464.9224390984	57.74762190438192	9.543232281266093	4.747977340498895	0.3638540601473814	0.12636560287060375	0.18298571547952297	0.32679462150249183	0.030634359039205295	1.52084984358077E-5	-1588464.9224390984	-144.7864049732083
147000	-1588578.5587143255	-121.68102031159634	-1588456.877694014	35.87115316399459	5.311855771933144	4.747977340498895	0.3638540601473814	0.12636560287060375	0.1811317614321072	0.32864857554990756	0.02008998142124419	2.4455149929386525E-5	-1588456.877694014	-125.17844380494641
148000	-1588575.6976471788	-126.3310954597892	-1588449.366551719	41.715328590709646	6.958344901624709	4.747977340498895	0.3638540601473814	0.12636560287060375	0.1811317614321072	0.32864857554990756	0.03955928905135405	2.1356046079500865E-5	-1588449.366551719	-129.21024259020072
149000	-1588587.154379284	-132.1505470754204	-1588455.0038322087	48.116346877637106	8.479331220764777	4.747977340498895	0.3638540601473814	0.12636560287060375	0.1811317614321072	0.32864857554990756	0.056117696658054765	1.8196189144889028E-5	-1588455.0038322087	-134.58250497775342
150000	-1588553.0554909296	-92.48676250987934	-1588460.5687284197	20.79508170643269	3.1159118769240215	4.747977340498895	0.3638540601473814	0.12636560287060375	0.1811317614321072	0.32864857554990756	0.056117696658054765	4.2998328794235034E-5	-1588460.5687284197	-96.25531928491057
151000	-1588548.300174619	-92.00038657794066	-1588456.299788041	19.51682144850923	3.059907414637278	4.747977340498895	0.3638540601473814	0.12636560287060375	0.1811317614321072	0.32864857554990756	0.06523745978154402	4.5338333477474894E-5	-1588456.299788041	-95.68478257100116
152000	-1588535.7513524506	-78.78610285619082	-1588456.9652495943	13.162478280994954	2.924974434847787	4.747977340498895	0.3638540601473814	0.1266755297036291	0.1811317614321072	0.32833864871688223	0.044964262636427076	6.468127621967087E-5	-1588456.9652495943	-81.83228404252056
153000	-1588526.1220483184	-71.99054247195758	-1588454.1315058465	12.646308290183603	2.077217883333606	4.747977340498895	0.3638540601473814	0.1266755297036291	0.1811317614321072	0.32833864871688223	0.04263806599827575	7.282530411329513E-5	-1588454.1315058465	-75.40620917811066
154000	-1588546.1406138756	-96.47463045250554	-1588449.6659834231	22.2404456307909	3.7992255399774577	4.747977340498895	0.3638540601473814	0.1266755297036291	0.1811317614321072	0.32833864871688223	0.03656243405842827	3.9264650774908865E-5	-1588449.6659834231	-100.01163213861518
155000	-1588545.5152380439	-97.99778422223362	-1588447.5174538216	22.280594398340792	3.710981746601096	4.747977340498895	0.3638540601473814	0.1266755297036291	0.1811317614321072	0.32833864871688223	0.03656243405842827	3.974374934453885E-5	-1588447.5174538216	-101.56681070375505
156000	-1588513.0992179734	-56.669814809866104	-1588456.4294031635	7.141884031714449	1.9267807977839035	4.747977340498895	0.3638540601473814	0.1266755297036291	0.1811317614321072	0.32833864871688223	0.03656243405842827	1.289370733999302E-4	-1588456.4294031635	-58.64930096103514
157000	-1588523.2893334394	-60.23571495198949	-1588463.0536184874	8.589954121818987	1.4554063845259557	4.747977340498895	0.3638540601473814	0.1266755297036291	0.1811317614321072	0.32833864871688223	0.03656243405842827	1.0053654834462149E-4	-1588463.0536184874	-63.36677612130027
158000	-1588520.1074645456	-64.55659530595103	-1588455.5508692397	9.646331885691922	1.6134280692672065	4.747977340498895	0.3638540601473814	0.1266755297036291	0.1811317614321072	0.32833864871688223	0.03656243405842827	8.797526300898343E-5	-1588455.5508692397	-67.90471666870063
159000	-1588523.5663181187	-79.6608575214441	-1588443.9054605972	13.074604943582704	2.767300694069325	4.747977340498895	0.3638540601473814	0.1266755297036291	0.1811317614321072	0.32833864871688223	0.03656243405842827	6.68037242895372E-5	-1588443.9054605972	-82.76067107383541
160000	-1588543.8962737839	-89.0802670069581	-1588454.8160067769	16.347909095186775	2.3901116079883966	4.877503665714452	0.3638540601473814	0.1266755297036291	0.1811317614321072	0.32833864871688223	0.03656243405842827	5.435308176353623E-5	-1588454.8160067769	-92.89918511740952
161000	-1588552.3870820529	-99.91059390119845	-1588452.4764881516	21.557508009766792	3.868049574450282	4.877503665714452	0.3638540601473814	0.1266755297036291	0.1811317614321072	0.32833864871688223	0.0487373457030217	4.1393410838288325E-5	-1588452.4764881516	-103.24509149065912
